order_id,customer_id,province,amount,status,order_date
53376,15971,HaNoi,764775.0,COMPLETED,2025-10-25
53377,5758,HoChiMinh,3951987.0,PENDING,2025-09-13
53378,1232,HaNoi,3907907.0,SHIPPING,2025-03-17
53379,46051,HaNoi,352160.0,COMPLETED,2025-04-25
53380,1958,HaNoi,1516622.0,PENDING,2025-10-04
53381,11187,BinhDuong,4655924.0,COMPLETED,2025-01-20
53382,23226,HaNoi,3743419.0,CANCELLED,2025-03-21
53383,5621,BinhDuong,1319140.0,CANCELLED,2025-03-04
53384,41939,HaNoi,4063955.0,COMPLETED,2025-02-28
53385,22785,HaiPhong,895269.0,PENDING,2025-06-02
53386,39013,HoChiMinh,1448613.0,PENDING,2025-03-02
53387,21171,HoChiMinh,250403.0,COMPLETED,2025-01-30
53388,21880,HaNoi,3541108.0,CANCELLED,2025-06-23
53389,40147,HaNoi,1862028.0,SHIPPING,2025-05-15
53390,38352,BinhDuong,1509368.0,PENDING,2025-03-08
53391,2598,HoChiMinh,2724323.0,CANCELLED,2025-04-26
53392,30793,BinhDuong,4318211.0,COMPLETED,2025-09-07
53393,30617,HoChiMinh,1403106.0,PENDING,2025-09-23
53394,32495,HaNoi,248584.0,SHIPPING,2025-07-10
53395,1794,HaNoi,1594167.0,SHIPPING,2025-09-15
53396,39940,NgheAn,3540942.0,PENDING,2025-01-20
53397,28771,KhanhHoa,1370870.0,COMPLETED,2025-05-19
53398,49825,DongNai,436216.0,SHIPPING,2025-03-21
53399,29974,HaNoi,4350144.0,SHIPPING,2025-03-05
53400,10058,HaNoi,299500.0,SHIPPING,2025-07-05
53401,27208,NgheAn,2910725.0,COMPLETED,2025-02-01
53402,31059,HaNoi,1108546.0,CANCELLED,2025-01-20
53403,29317,KhanhHoa,2347697.0,PENDING,2025-02-09
53404,10522,HaNoi,2885038.0,SHIPPING,2025-10-13
53405,46672,DongNai,4556652.0,PENDING,2025-05-15
53406,10809,DaNang,2049269.0,COMPLETED,2025-05-08
53407,37508,KhanhHoa,4293630.0,COMPLETED,2025-09-28
53408,40526,CanTho,2629134.0,SHIPPING,2025-07-06
53409,32931,BinhDuong,2452812.0,PENDING,2025-09-18
53410,30682,HaNoi,1951978.0,SHIPPING,2025-02-15
53411,20135,HaiPhong,787805.0,COMPLETED,2025-07-31
53412,10751,DongNai,259610.0,PENDING,2025-10-03
53413,23883,NgheAn,3158659.0,SHIPPING,2025-09-01
53414,23482,HoChiMinh,458216.0,CANCELLED,2025-08-02
53415,39357,HoChiMinh,3079117.0,CANCELLED,2025-05-09
53416,40199,HaNoi,2378347.0,PENDING,2025-05-07
53417,47971,HaiPhong,4870475.0,COMPLETED,2025-03-28
53418,7297,HaNoi,852610.0,SHIPPING,2025-07-29
53419,37704,HoChiMinh,2742166.0,PENDING,2025-08-25
53420,43217,ThanhHoa,3391128.0,CANCELLED,2025-08-17
53421,24721,BinhDuong,660447.0,CANCELLED,2025-03-18
53422,26449,KhanhHoa,1722347.0,CANCELLED,2025-05-05
53423,1420,HaNoi,3501757.0,SHIPPING,2025-10-03
53424,48599,CanTho,1787045.0,COMPLETED,2025-06-14
53425,22659,BinhDuong,4533298.0,PENDING,2025-08-24
53426,49440,BinhDuong,3785108.0,CANCELLED,2025-03-19
53427,30636,HoChiMinh,2582114.0,COMPLETED,2025-03-24
53428,5851,DongNai,1560573.0,PENDING,2025-05-29
53429,1463,DaNang,2400636.0,COMPLETED,2025-08-26
53430,13241,DongNai,3946862.0,PENDING,2025-10-13
53431,24388,HoChiMinh,1118856.0,PENDING,2025-05-31
53432,43639,HoChiMinh,1318032.0,PENDING,2025-07-07
53433,13103,DaNang,3361794.0,SHIPPING,2025-01-06
53434,25103,NgheAn,161652.0,CANCELLED,2025-10-26
53435,6799,HoChiMinh,1311032.0,CANCELLED,2025-03-26
53436,45712,DongNai,4139428.0,SHIPPING,2025-04-23
53437,31657,HoChiMinh,2587707.0,CANCELLED,2025-09-18
53438,13126,DongNai,1147164.0,PENDING,2025-09-02
53439,49491,NgheAn,956923.0,SHIPPING,2025-09-05
53440,6090,HaiPhong,1563170.0,SHIPPING,2025-09-29
53441,44478,DongNai,3745207.0,PENDING,2025-08-23
53442,21118,DongNai,3155120.0,PENDING,2025-07-31
53443,21604,BinhDuong,2660763.0,COMPLETED,2025-09-14
53444,7295,HoChiMinh,564293.0,COMPLETED,2025-04-20
53445,40182,CanTho,3370294.0,CANCELLED,2025-02-18
53446,42447,HaiPhong,1789819.0,SHIPPING,2025-06-01
53447,24263,NgheAn,4764350.0,CANCELLED,2025-09-05
53448,10533,HoChiMinh,3036368.0,COMPLETED,2025-05-25
53449,3218,HoChiMinh,4080819.0,SHIPPING,2025-03-03
53450,30756,NgheAn,1281490.0,SHIPPING,2025-07-18
53451,36994,NgheAn,4683767.0,PENDING,2025-10-28
53452,30358,HoChiMinh,3128599.0,SHIPPING,2025-09-07
53453,26298,CanTho,3028205.0,PENDING,2025-03-31
53454,44269,HoChiMinh,2187144.0,PENDING,2025-02-28
53455,44955,HaiPhong,1958150.0,PENDING,2025-05-20
53456,12623,BinhDuong,1167253.0,PENDING,2025-08-24
53457,40102,NgheAn,2212061.0,SHIPPING,2025-10-11
53458,36150,DongNai,923473.0,CANCELLED,2025-07-04
53459,2363,HoChiMinh,1906877.0,COMPLETED,2025-08-01
53460,36736,HaNoi,3879105.0,CANCELLED,2025-03-08
53461,3401,DaNang,4094049.0,CANCELLED,2025-06-03
53462,47985,HoChiMinh,4273994.0,PENDING,2025-02-08
53463,13234,HoChiMinh,3987279.0,SHIPPING,2025-10-10
53464,24139,KhanhHoa,4028829.0,PENDING,2025-03-05
53465,31218,NgheAn,4575221.0,PENDING,2025-03-04
53466,48240,HaNoi,79408.0,SHIPPING,2025-08-08
53467,15054,HoChiMinh,4380161.0,PENDING,2025-02-04
53468,18471,NgheAn,4557451.0,COMPLETED,2025-05-02
53469,7485,BinhDuong,3785811.0,CANCELLED,2025-03-28
53470,13457,HaNoi,4144394.0,CANCELLED,2025-08-10
53471,5736,BinhDuong,3964474.0,SHIPPING,2025-06-28
53472,28707,NgheAn,1109188.0,SHIPPING,2025-09-27
53473,31767,HoChiMinh,4520886.0,COMPLETED,2025-01-02
53474,40257,HoChiMinh,3635198.0,COMPLETED,2025-03-19
53475,36800,HaNoi,2431490.0,COMPLETED,2025-08-22
53476,35696,ThanhHoa,2321260.0,CANCELLED,2025-02-08
53477,37327,HoChiMinh,1746808.0,SHIPPING,2025-02-25
53478,26193,DaNang,545248.0,COMPLETED,2025-07-12
53479,4131,HoChiMinh,1277185.0,SHIPPING,2025-05-08
53480,1765,BinhDuong,3201101.0,SHIPPING,2025-02-28
53481,42416,HoChiMinh,3357051.0,CANCELLED,2025-10-04
53482,17537,NgheAn,4471208.0,SHIPPING,2025-03-05
53483,26039,HaNoi,4013013.0,PENDING,2025-03-01
53484,36582,HaNoi,1855981.0,PENDING,2025-05-08
53485,29356,DaNang,1303416.0,SHIPPING,2025-04-14
53486,44953,HaNoi,389263.0,SHIPPING,2025-08-11
53487,19031,HaNoi,4470957.0,PENDING,2025-01-04
53488,9500,HaiPhong,3589015.0,COMPLETED,2025-01-29
53489,41881,ThanhHoa,3626814.0,SHIPPING,2025-03-09
53490,28110,DaNang,4041948.0,SHIPPING,2025-06-08
53491,48795,HaNoi,4815577.0,SHIPPING,2025-07-25
53492,3948,DongNai,895874.0,CANCELLED,2025-05-09
53493,44533,BinhDuong,2157644.0,COMPLETED,2025-04-08
53494,37333,HoChiMinh,1392581.0,COMPLETED,2025-05-07
53495,43972,HaiPhong,4948755.0,COMPLETED,2025-07-02
53496,34826,HaNoi,194616.0,SHIPPING,2025-02-16
53497,2829,HoChiMinh,253960.0,CANCELLED,2025-04-09
53498,29432,HoChiMinh,4248123.0,COMPLETED,2025-04-26
53499,829,CanTho,3868068.0,CANCELLED,2025-04-09
53500,19280,ThanhHoa,3899548.0,PENDING,2025-09-10
53501,4069,DaNang,4805868.0,SHIPPING,2025-02-07
53502,20684,HaNoi,1162893.0,CANCELLED,2025-09-14
53503,34827,KhanhHoa,4335453.0,PENDING,2025-06-23
53504,20216,HaiPhong,1484784.0,COMPLETED,2025-05-18
53505,3938,NgheAn,3262623.0,SHIPPING,2025-09-15
53506,26821,HaNoi,2329408.0,SHIPPING,2025-05-15
53507,11291,HoChiMinh,3347472.0,CANCELLED,2025-07-15
53508,7255,BinhDuong,337062.0,SHIPPING,2025-07-23
53509,44938,HaNoi,2595095.0,COMPLETED,2025-09-20
53510,42300,BinhDuong,3521476.0,COMPLETED,2025-06-01
53511,47368,HaNoi,556189.0,PENDING,2025-01-27
53512,38245,BinhDuong,2021547.0,SHIPPING,2025-10-05
53513,42116,HaNoi,2983042.0,CANCELLED,2025-09-24
53514,3219,HoChiMinh,4283758.0,PENDING,2025-01-13
53515,39973,BinhDuong,3784436.0,PENDING,2025-05-11
53516,31564,HaNoi,4731603.0,CANCELLED,2025-05-12
53517,35390,NgheAn,4543560.0,PENDING,2025-03-31
53518,2062,BinhDuong,2545734.0,COMPLETED,2025-01-14
53519,17718,HaNoi,1039470.0,SHIPPING,2025-08-27
53520,42838,HaNoi,1879960.0,PENDING,2025-10-04
53521,38706,HaNoi,1081237.0,PENDING,2025-04-11
53522,1251,CanTho,2110802.0,PENDING,2025-01-11
53523,9458,HaNoi,818065.0,SHIPPING,2025-03-31
53524,30357,HoChiMinh,759437.0,COMPLETED,2025-08-06
53525,24898,HaNoi,3014005.0,CANCELLED,2025-10-26
53526,26972,HaNoi,3216192.0,SHIPPING,2025-06-09
53527,9988,BinhDuong,4587259.0,COMPLETED,2025-01-21
53528,5105,NgheAn,2514868.0,PENDING,2025-07-28
53529,37215,HaNoi,4737742.0,PENDING,2025-08-26
53530,26116,HaiPhong,4159448.0,SHIPPING,2025-01-04
53531,39892,HoChiMinh,2427783.0,CANCELLED,2025-02-10
53532,24358,KhanhHoa,11223.0,COMPLETED,2025-08-29
53533,3586,HaNoi,2615847.0,PENDING,2025-03-15
53534,16016,CanTho,3595166.0,PENDING,2025-03-21
53535,20351,DaNang,3876725.0,SHIPPING,2025-09-27
53536,15051,HoChiMinh,2333566.0,SHIPPING,2025-07-25
53537,35570,ThanhHoa,729790.0,PENDING,2025-09-22
53538,16406,HoChiMinh,2601440.0,CANCELLED,2025-08-28
53539,9496,NgheAn,2243457.0,PENDING,2025-10-11
53540,48331,HaNoi,3533242.0,CANCELLED,2025-03-29
53541,14229,CanTho,506041.0,SHIPPING,2025-09-12
53542,23840,BinhDuong,1166785.0,PENDING,2025-06-10
53543,9602,DaNang,289833.0,SHIPPING,2025-01-29
53544,42370,NgheAn,1774081.0,CANCELLED,2025-06-06
53545,48097,HoChiMinh,4457741.0,COMPLETED,2025-09-09
53546,38347,HaNoi,2660223.0,CANCELLED,2025-08-30
53547,45648,DaNang,3653556.0,SHIPPING,2025-08-02
53548,29641,HaNoi,2257394.0,PENDING,2025-02-18
53549,44747,HoChiMinh,613685.0,COMPLETED,2025-06-15
53550,30988,HaNoi,4011313.0,PENDING,2025-01-20
53551,11154,HaNoi,2493793.0,CANCELLED,2025-08-04
53552,37557,HaiPhong,3107112.0,PENDING,2025-01-09
53553,15389,HoChiMinh,3099984.0,COMPLETED,2025-05-17
53554,5820,DongNai,18384.0,COMPLETED,2025-06-20
53555,47368,DaNang,3605055.0,SHIPPING,2025-07-05
53556,15006,CanTho,694048.0,COMPLETED,2025-01-09
53557,24833,HaNoi,4441764.0,CANCELLED,2025-03-01
53558,40034,KhanhHoa,4557857.0,SHIPPING,2025-01-10
53559,17882,DongNai,1043107.0,COMPLETED,2025-09-19
53560,27630,KhanhHoa,761360.0,PENDING,2025-02-16
53561,47811,HaNoi,882534.0,COMPLETED,2025-03-07
53562,15968,CanTho,3271739.0,SHIPPING,2025-07-27
53563,49587,DaNang,3762036.0,CANCELLED,2025-05-27
53564,45639,HoChiMinh,3106780.0,COMPLETED,2025-02-27
53565,29744,CanTho,396230.0,COMPLETED,2025-07-03
53566,3032,DaNang,688795.0,SHIPPING,2025-07-01
53567,14458,DaNang,2792216.0,PENDING,2025-08-03
53568,46090,HaNoi,1583523.0,PENDING,2025-07-25
53569,44575,HoChiMinh,132775.0,COMPLETED,2025-02-02
53570,10665,HaNoi,2308882.0,CANCELLED,2025-01-17
53571,42639,HoChiMinh,1836360.0,COMPLETED,2025-09-05
53572,46292,DaNang,1328457.0,CANCELLED,2025-02-05
53573,25180,DaNang,2316217.0,PENDING,2025-01-28
53574,14277,HoChiMinh,2248776.0,COMPLETED,2025-08-24
53575,39019,CanTho,416965.0,SHIPPING,2025-09-23
53576,1169,HaNoi,571455.0,CANCELLED,2025-08-14
53577,25496,HaiPhong,2175959.0,CANCELLED,2025-04-06
53578,9229,HaNoi,3857041.0,COMPLETED,2025-03-02
53579,15514,KhanhHoa,1728459.0,SHIPPING,2025-06-24
53580,11336,DongNai,2957034.0,COMPLETED,2025-10-02
53581,36684,HaNoi,1340070.0,COMPLETED,2025-07-23
53582,5661,HaNoi,2736149.0,SHIPPING,2025-09-29
53583,42172,HaNoi,1077234.0,SHIPPING,2025-08-17
53584,10825,HaNoi,1525531.0,PENDING,2025-07-07
53585,14360,BinhDuong,1141238.0,SHIPPING,2025-06-15
53586,14118,HoChiMinh,3795081.0,CANCELLED,2025-04-03
53587,24146,HoChiMinh,2859243.0,COMPLETED,2025-05-14
53588,39473,CanTho,604255.0,CANCELLED,2025-08-07
53589,24279,HoChiMinh,3511050.0,PENDING,2025-01-15
53590,9863,HaNoi,70740.0,CANCELLED,2025-02-20
53591,866,DongNai,3947406.0,COMPLETED,2025-06-17
53592,11179,DaNang,516620.0,PENDING,2025-01-15
53593,13408,DaNang,916083.0,SHIPPING,2025-03-26
53594,13719,CanTho,2809691.0,PENDING,2025-03-21
53595,20240,HaNoi,2489861.0,SHIPPING,2025-03-22
53596,16986,DaNang,3149560.0,SHIPPING,2025-09-29
53597,46767,DaNang,3382208.0,COMPLETED,2025-10-12
53598,10413,HoChiMinh,2965662.0,SHIPPING,2025-07-26
53599,30652,HoChiMinh,286138.0,CANCELLED,2025-03-11
53600,20391,DaNang,4061038.0,SHIPPING,2025-04-24
53601,18020,DongNai,844056.0,COMPLETED,2025-06-11
53602,7501,BinhDuong,830614.0,CANCELLED,2025-03-30
53603,11122,BinhDuong,4137675.0,COMPLETED,2025-02-18
53604,25855,ThanhHoa,3091293.0,SHIPPING,2025-05-19
53605,31379,HaNoi,1335673.0,CANCELLED,2025-04-21
53606,8918,HoChiMinh,703601.0,CANCELLED,2025-06-21
53607,7743,BinhDuong,2594958.0,COMPLETED,2025-06-11
53608,33954,CanTho,1782024.0,PENDING,2025-01-08
53609,17202,HoChiMinh,4861202.0,CANCELLED,2025-09-14
53610,37457,KhanhHoa,838705.0,SHIPPING,2025-06-13
53611,48130,HaiPhong,490913.0,CANCELLED,2025-08-05
53612,25468,HoChiMinh,4917783.0,SHIPPING,2025-06-02
53613,27520,BinhDuong,4759547.0,COMPLETED,2025-03-11
53614,32453,HaNoi,3977720.0,COMPLETED,2025-04-22
53615,12504,BinhDuong,158274.0,SHIPPING,2025-03-27
53616,31747,HoChiMinh,4769021.0,PENDING,2025-07-24
53617,4181,KhanhHoa,2394489.0,COMPLETED,2025-09-19
53618,37777,KhanhHoa,1445404.0,CANCELLED,2025-01-23
53619,17002,HaiPhong,3865376.0,CANCELLED,2025-05-27
53620,12706,HoChiMinh,3352667.0,COMPLETED,2025-05-22
53621,14873,DaNang,4404255.0,CANCELLED,2025-03-09
53622,44176,KhanhHoa,4698712.0,COMPLETED,2025-04-10
53623,23103,BinhDuong,967526.0,COMPLETED,2025-07-10
53624,17634,HoChiMinh,2747352.0,COMPLETED,2025-01-21
53625,40458,DongNai,3169677.0,CANCELLED,2025-01-07
53626,2649,HoChiMinh,4875963.0,SHIPPING,2025-08-17
53627,2287,HaNoi,4903578.0,PENDING,2025-05-10
53628,38780,DongNai,413200.0,SHIPPING,2025-07-04
53629,24796,DongNai,1491370.0,CANCELLED,2025-04-19
53630,5715,CanTho,4703838.0,CANCELLED,2025-03-13
53631,20520,HaNoi,3474663.0,COMPLETED,2025-05-28
53632,40328,ThanhHoa,4227325.0,SHIPPING,2025-03-05
53633,1003,BinhDuong,1698088.0,PENDING,2025-02-07
53634,3510,BinhDuong,3198132.0,PENDING,2025-06-26
53635,3438,DongNai,4138646.0,COMPLETED,2025-03-23
53636,15567,HaNoi,245830.0,SHIPPING,2025-04-15
53637,868,HoChiMinh,1227131.0,PENDING,2025-04-03
53638,22060,HaNoi,2402039.0,SHIPPING,2025-06-16
53639,18492,HoChiMinh,2608355.0,CANCELLED,2025-02-11
53640,37449,HaiPhong,843090.0,CANCELLED,2025-06-03
53641,34750,HaNoi,3862736.0,SHIPPING,2025-08-21
53642,33424,KhanhHoa,4228427.0,CANCELLED,2025-04-23
53643,21594,ThanhHoa,3919933.0,CANCELLED,2025-06-03
53644,27828,DongNai,2198562.0,SHIPPING,2025-04-10
53645,45765,ThanhHoa,2775183.0,PENDING,2025-03-12
53646,18173,NgheAn,2080048.0,COMPLETED,2025-08-05
53647,45173,BinhDuong,4898649.0,COMPLETED,2025-04-03
53648,19455,KhanhHoa,3455705.0,SHIPPING,2025-10-28
53649,30334,HaNoi,4768147.0,PENDING,2025-03-20
53650,15050,CanTho,4730283.0,PENDING,2025-10-12
53651,11687,HaNoi,4577940.0,CANCELLED,2025-03-02
53652,1960,KhanhHoa,3246093.0,PENDING,2025-04-11
53653,16580,BinhDuong,2006772.0,COMPLETED,2025-09-28
53654,7280,HaNoi,1420327.0,PENDING,2025-05-26
53655,5158,HoChiMinh,2007905.0,PENDING,2025-06-18
53656,32250,CanTho,346175.0,PENDING,2025-09-19
53657,41956,HoChiMinh,4616939.0,COMPLETED,2025-01-28
53658,7897,HoChiMinh,1689924.0,CANCELLED,2025-09-18
53659,20381,HoChiMinh,1463036.0,SHIPPING,2025-04-11
53660,1952,HoChiMinh,3196003.0,COMPLETED,2025-03-10
53661,13803,BinhDuong,956462.0,CANCELLED,2025-02-05
53662,16281,HaNoi,192304.0,SHIPPING,2025-02-02
53663,40472,HaNoi,2359149.0,COMPLETED,2025-10-07
53664,4731,BinhDuong,237832.0,COMPLETED,2025-06-27
53665,192,HaNoi,3755387.0,SHIPPING,2025-05-13
53666,35733,KhanhHoa,1457241.0,CANCELLED,2025-09-21
53667,1403,CanTho,4504417.0,PENDING,2025-03-08
53668,16573,HoChiMinh,1994003.0,SHIPPING,2025-10-24
53669,48204,ThanhHoa,3476821.0,CANCELLED,2025-08-15
53670,34154,HaNoi,4601258.0,CANCELLED,2025-01-22
53671,46993,HoChiMinh,1772335.0,SHIPPING,2025-10-03
53672,18220,HaNoi,102953.0,COMPLETED,2025-02-22
53673,43924,DongNai,260944.0,SHIPPING,2025-05-30
53674,38271,ThanhHoa,336390.0,SHIPPING,2025-08-21
53675,27974,BinhDuong,1933096.0,SHIPPING,2025-08-08
53676,30981,KhanhHoa,2158680.0,CANCELLED,2025-09-04
53677,8845,HoChiMinh,1034099.0,PENDING,2025-06-20
53678,27038,DaNang,254694.0,SHIPPING,2025-04-21
53679,756,HaNoi,3911405.0,SHIPPING,2025-01-06
53680,27654,DaNang,3800306.0,PENDING,2025-09-17
53681,39699,BinhDuong,2692450.0,SHIPPING,2025-09-04
53682,41572,HaNoi,2940632.0,CANCELLED,2025-08-12
53683,48620,NgheAn,4518602.0,SHIPPING,2025-06-09
53684,44331,HoChiMinh,4019889.0,PENDING,2025-04-04
53685,19899,DongNai,3287762.0,CANCELLED,2025-02-09
53686,16575,HaNoi,44321.0,COMPLETED,2025-06-07
53687,22210,HoChiMinh,141770.0,COMPLETED,2025-06-07
53688,30780,DaNang,411314.0,COMPLETED,2025-05-03
53689,34784,KhanhHoa,2878859.0,SHIPPING,2025-05-08
53690,38408,DongNai,4739191.0,PENDING,2025-02-09
53691,46447,HoChiMinh,126173.0,PENDING,2025-01-08
53692,34194,HoChiMinh,4537740.0,CANCELLED,2025-05-02
53693,23215,HaNoi,3950923.0,SHIPPING,2025-03-05
53694,36541,DongNai,1811590.0,COMPLETED,2025-02-01
53695,32732,BinhDuong,3796800.0,SHIPPING,2025-05-19
53696,22452,ThanhHoa,846186.0,SHIPPING,2025-05-29
53697,24608,HaNoi,623049.0,SHIPPING,2025-01-16
53698,47129,ThanhHoa,1100393.0,CANCELLED,2025-02-28
53699,19991,DongNai,3017200.0,PENDING,2025-02-02
53700,38448,ThanhHoa,4630798.0,COMPLETED,2025-09-08
53701,21163,KhanhHoa,1463321.0,COMPLETED,2025-10-10
53702,24865,HaNoi,4232479.0,SHIPPING,2025-03-19
53703,16773,NgheAn,3200639.0,PENDING,2025-01-26
53704,34606,HaNoi,1200976.0,PENDING,2025-03-29
53705,38135,HaNoi,3645444.0,SHIPPING,2025-08-08
53706,20180,HoChiMinh,1311957.0,CANCELLED,2025-01-11
53707,26975,NgheAn,4974911.0,CANCELLED,2025-01-05
53708,22327,HoChiMinh,167615.0,COMPLETED,2025-06-05
53709,35163,DongNai,53474.0,SHIPPING,2025-07-07
53710,24200,BinhDuong,133478.0,SHIPPING,2025-09-09
53711,39868,HoChiMinh,1237465.0,SHIPPING,2025-02-09
53712,34583,HoChiMinh,3028098.0,CANCELLED,2025-07-16
53713,1334,HaNoi,719098.0,CANCELLED,2025-08-27
53714,1531,KhanhHoa,4426447.0,SHIPPING,2025-06-01
53715,3839,HaNoi,3333447.0,PENDING,2025-10-08
53716,16471,HoChiMinh,2098321.0,COMPLETED,2025-06-09
53717,4876,HoChiMinh,2962245.0,COMPLETED,2025-04-03
53718,46626,DongNai,213712.0,COMPLETED,2025-05-14
53719,5118,HaNoi,2239121.0,PENDING,2025-01-24
53720,6860,HaNoi,3125272.0,SHIPPING,2025-06-21
53721,20275,DaNang,3925071.0,COMPLETED,2025-09-17
53722,48987,HoChiMinh,303443.0,COMPLETED,2025-07-28
53723,30484,CanTho,1593188.0,PENDING,2025-05-13
53724,6330,DaNang,3319325.0,COMPLETED,2025-02-23
53725,16245,HaNoi,4671525.0,CANCELLED,2025-04-10
53726,17832,HaNoi,1190079.0,PENDING,2025-10-06
53727,20558,HoChiMinh,3816413.0,SHIPPING,2025-09-26
53728,46182,CanTho,3415387.0,CANCELLED,2025-09-03
53729,17170,DaNang,4462475.0,PENDING,2025-01-27
53730,11891,BinhDuong,2320947.0,SHIPPING,2025-09-06
53731,14069,HaiPhong,1646218.0,PENDING,2025-10-13
53732,39608,HoChiMinh,1268177.0,CANCELLED,2025-09-21
53733,3532,BinhDuong,1573964.0,SHIPPING,2025-01-19
53734,43438,ThanhHoa,364009.0,COMPLETED,2025-09-06
53735,39689,HaiPhong,4160537.0,COMPLETED,2025-09-16
53736,28352,HoChiMinh,1287586.0,PENDING,2025-10-06
53737,17936,HaNoi,3116055.0,CANCELLED,2025-07-18
53738,2432,KhanhHoa,681505.0,COMPLETED,2025-03-26
53739,21044,HoChiMinh,857935.0,CANCELLED,2025-09-19
53740,22787,KhanhHoa,3144276.0,SHIPPING,2025-07-13
53741,17201,DongNai,2969913.0,PENDING,2025-05-17
53742,34080,CanTho,3050902.0,SHIPPING,2025-10-03
53743,10161,NgheAn,4571556.0,PENDING,2025-09-07
53744,20146,ThanhHoa,1608532.0,SHIPPING,2025-10-06
53745,3549,HaNoi,1225193.0,CANCELLED,2025-10-25
53746,4541,HaNoi,2916384.0,SHIPPING,2025-04-01
53747,36794,HaNoi,1078068.0,COMPLETED,2025-07-23
53748,27424,KhanhHoa,1916561.0,CANCELLED,2025-08-14
53749,684,HoChiMinh,3657082.0,CANCELLED,2025-09-16
53750,30351,BinhDuong,1886620.0,SHIPPING,2025-04-24
53751,12386,BinhDuong,4051372.0,SHIPPING,2025-01-15
53752,37363,HaNoi,1875389.0,SHIPPING,2025-10-22
53753,13924,HaNoi,4424933.0,COMPLETED,2025-04-14
53754,16286,HoChiMinh,1586987.0,PENDING,2025-06-15
53755,29693,DongNai,1439183.0,SHIPPING,2025-01-26
53756,45557,HaNoi,3832868.0,PENDING,2025-06-12
53757,21000,CanTho,3975881.0,SHIPPING,2025-01-23
53758,3663,NgheAn,27868.0,SHIPPING,2025-07-07
53759,12178,DaNang,3040559.0,COMPLETED,2025-04-23
53760,43736,HaNoi,1512729.0,COMPLETED,2025-06-14
53761,31902,HaNoi,155289.0,SHIPPING,2025-10-26
53762,11558,DongNai,515798.0,PENDING,2025-04-22
53763,14673,ThanhHoa,4595684.0,CANCELLED,2025-05-29
53764,36305,KhanhHoa,4093002.0,PENDING,2025-03-08
53765,48586,HoChiMinh,3034323.0,COMPLETED,2025-07-13
53766,11022,HoChiMinh,263659.0,PENDING,2025-10-25
53767,44885,HaNoi,1939855.0,COMPLETED,2025-01-19
53768,30136,CanTho,2176362.0,SHIPPING,2025-08-07
53769,29752,KhanhHoa,3426426.0,PENDING,2025-04-25
53770,9634,HaNoi,3290506.0,PENDING,2025-03-13
53771,8228,HaNoi,2864890.0,SHIPPING,2025-07-26
53772,24579,HaNoi,3856657.0,SHIPPING,2025-02-12
53773,794,DongNai,1777620.0,SHIPPING,2025-01-02
53774,25663,HoChiMinh,295752.0,COMPLETED,2025-04-10
53775,45655,BinhDuong,2459360.0,PENDING,2025-03-10
53776,15438,HaiPhong,1807522.0,COMPLETED,2025-02-03
53777,29281,DaNang,3641195.0,PENDING,2025-03-04
53778,27020,HoChiMinh,3494280.0,CANCELLED,2025-06-10
53779,2925,KhanhHoa,1183365.0,CANCELLED,2025-06-21
53780,33051,HaiPhong,1824183.0,PENDING,2025-03-19
53781,12687,HaNoi,906364.0,PENDING,2025-03-05
53782,4740,BinhDuong,1574860.0,SHIPPING,2025-05-15
53783,13773,DaNang,2657409.0,PENDING,2025-07-16
53784,47851,DaNang,4241095.0,COMPLETED,2025-02-14
53785,49468,HoChiMinh,3116713.0,SHIPPING,2025-09-27
53786,18876,HoChiMinh,2715165.0,SHIPPING,2025-03-19
53787,17851,NgheAn,3340988.0,PENDING,2025-04-29
53788,2304,CanTho,4916817.0,SHIPPING,2025-04-11
53789,4463,HoChiMinh,4796623.0,SHIPPING,2025-03-24
53790,21525,HaNoi,4745951.0,COMPLETED,2025-09-03
53791,25239,HoChiMinh,3272003.0,SHIPPING,2025-05-30
53792,35877,HoChiMinh,4130601.0,SHIPPING,2025-02-14
53793,1093,HaNoi,1782775.0,COMPLETED,2025-02-25
53794,34242,DongNai,3336381.0,SHIPPING,2025-02-28
53795,37937,HaNoi,2929933.0,COMPLETED,2025-06-19
53796,42545,CanTho,4221156.0,COMPLETED,2025-04-20
53797,10525,HaNoi,2707457.0,SHIPPING,2025-03-09
53798,1946,NgheAn,4157519.0,SHIPPING,2025-09-29
53799,30136,DaNang,3479216.0,PENDING,2025-07-23
53800,1180,HaNoi,3365618.0,CANCELLED,2025-03-13
53801,39297,HaNoi,2744551.0,COMPLETED,2025-08-16
53802,45368,HaNoi,103317.0,SHIPPING,2025-05-16
53803,11727,HoChiMinh,4945033.0,COMPLETED,2025-03-04
53804,46348,DaNang,2871829.0,COMPLETED,2025-02-26
53805,47374,HaNoi,3308640.0,COMPLETED,2025-09-02
53806,12647,NgheAn,807495.0,SHIPPING,2025-05-08
53807,31689,HoChiMinh,2775750.0,PENDING,2025-02-12
53808,33023,HaNoi,149442.0,COMPLETED,2025-10-24
53809,3235,DongNai,2705374.0,SHIPPING,2025-01-21
53810,14650,DongNai,4081872.0,CANCELLED,2025-02-25
53811,22610,BinhDuong,4326726.0,SHIPPING,2025-01-04
53812,16526,KhanhHoa,2011459.0,COMPLETED,2025-02-20
53813,22745,HaNoi,2721149.0,SHIPPING,2025-06-21
