order_id,customer_id,province,amount,status,order_date,updated_at
468,144,DaNang,14380633.0,COMPLETED,2025-07-10,2025-07-10 07:56:00
2378,583,HaiPhong,6594569.0,PENDING,2025-08-02,2025-08-02 08:52:00
46,61,HoChiMinh,11460888.0,SHIPPING,2025-10-02,2025-10-02 16:12:00
2077,84,CanTho,4085533.0,COMPLETED,2025-08-16,2025-08-16 02:16:00
564,86,HoChiMinh,951676.0,SHIPPING,2025-06-11,2025-06-11 04:43:00
624,18,HaiPhong,16524666.0,SHIPPING,2025-08-03,2025-08-03 22:42:00
2548,111,DaNang,7671403.0,COMPLETED,2025-05-10,2025-05-11 06:09:00
990,118,HaNoi,12356021.0,PENDING,2025-08-03,2025-08-03 19:17:00
1363,80,CanTho,7197889.0,CANCELLED,2025-05-06,2025-05-06 07:43:00
820,405,HoChiMinh,3290345.0,PENDING,2025-08-03,2025-08-03 13:38:00
1499,126,HaNoi,8041388.0,COMPLETED,2025-10-13,2025-10-13 02:42:00
2380,158,HaiPhong,9464274.0,SHIPPING,2025-01-06,2025-01-06 01:43:00
54,5,CanTho,1608245.0,SHIPPING,2025-09-23,2025-09-23 22:51:00
2903,48,NgheAn,5411217.0,SHIPPING,2025-03-10,2025-03-10 14:16:00
1587,144,CanTho,1880122.0,CANCELLED,2025-09-05,2025-09-05 07:24:00
1664,154,HoChiMinh,17964460.0,COMPLETED,2025-05-18,2025-05-19 08:39:00
1589,100,NgheAn,8259527.0,CANCELLED,2025-06-07,2025-06-07 17:57:00
2495,122,HaNoi,16597795.0,PENDING,2025-08-09,2025-08-09 12:46:00
2525,189,HaNoi,15973976.0,PENDING,2025-13-40,2025-09-09 21:55:00
1030,43,HaiPhong,15890070.0,SHIPPING,2025-09-07,2025-09-07 01:11:00
1097,64,DaNang,4185968.0,COMPLETED,2025-05-22,2025-05-22 17:48:00
42,193,HaNoi,4512049.0,CANCELLED,2025-02-10,2025-02-10 17:05:00
2137,185,HoChiMinh,8480160.0,SHIPPING,2025-09-03,2025-09-03 06:34:00
576,108,CanTho,8018563.0,PENDING,2025-06-22,2025-06-22 21:49:00
1146,340,NgheAn,11216646.0,CANCELLED,2025-05-04,2025-05-04 19:36:00
1645,671,HaiPhong,17408092.0,SHIPPING,2025-06-29,2025-06-29 08:05:00
1572,44,HaiPhong,7579084.0,PENDING,2025-05-04,2025-05-04 21:12:00
1276,128,HaiPhong,11817269.0,COMPLETED,2025-02-09,2025-02-09 11:17:00
1909,29,CanTho,,SHIPPING,2025-01-30,2025-01-30 04:28:00
1855,189,HoChiMinh,1064776.0,CANCELLED,2025-03-08,2025-03-08 23:21:00
679,140,NgheAn,18694209.0,COMPLETED,2025-05-26,2025-05-26 22:53:00
2949,46,NgheAn,12277567.0,PENDING,2025-08-22,2025-08-22 17:23:00
1536,158,HaNoi,15822647.0,Cancelled,2025-04-13,2025-04-13 14:54:00
2008,167,CanTho,7453904.0,SHIPPING,2025-07-04,2025-07-04 16:22:00
64,183,HaiPhong,365104.0,COMPLETED,2025-03-24,2025-03-24 03:33:00
483,20,CanTho,11679311.0,CANCELLED,2025-01-27,2025-01-27 05:42:00
2267,138,HaNoi,4273984.0,CANCELLED,2025-01-13,2025-01-13 03:15:00
100,151,HaiPhong,19722965.0,COMPLETED,2025-05-17,2025-05-17 18:17:00
1333,38,DaNang,6605795.0,SHIPPING,2025-05-27,2025-05-28 05:36:00
1949,142,NgheAn,3080745.0,CANCELLED,2025-13-40,2025-09-03 07:38:00
1533,117,HaiPhong,16747185.0,PENDING,2025-07-11,2025-07-11 13:13:00
1433,31,HoChiMinh,3161339.0,SHIPPING,2025-03-25,2025-03-25 08:49:00
2237,129,CanTho,11672017.0,SHIPPING,2025-07-18,2025-07-18 14:14:00
2020,41,HaiPhong,10990294.0,COMPLETED,2025-10-03,2025-10-03 09:46:00
2657,138,CanTho,11749482.0,PENDING,2025-08-28,2025-08-28 08:48:00
314,57,HaNoi,755036.0,CANCELLED,2025-08-31,2025-08-31 21:52:00
2890,26,CanTho,12707420.0,PENDING,2025-04-20,2025-04-20 19:17:00
547,186,HaNoi,19491585.0,PENDING,2025-08-13,2025-08-13 10:17:00
951,152,HaiPhong,17537382.0,SHIPPING,2025-04-09,2025-04-09 19:39:00
2277,16,CanTho,12689605.0,CANCELLED,2025-06-17,2025-06-17 04:48:00
568,139,CanTho,2627900.0,CANCELLED,2025-03-13,2025-03-13 01:36:00
1153,129,CanTho,10623492.0,SHIPPING,2025-07-27,2025-07-27 02:56:00
1409,61,HoChiMinh,18818253.0,CANCELLED,2025-09-14,2025-09-15 11:55:00
2286,65,HaNoi,13694518.0,CANCELLED,,2025-10-19 11:51:00
2401,40,DaNang,5851164.0,CANCELLED,31/02/2025,2025-01-16 02:04:00
2906,60,HaiPhong,-346759,COMPLETED,2025-04-01,2025-04-01 00:27:00
2758,674,HoChiMinh,9244358.0,COMPLETED,2025-07-17,2025-07-17 13:12:00
1841,83,HaNoi,6495220.0,CANCELLED,2025-02-02,2025-02-02 02:35:00
1610,158,HoChiMinh,1720332.0,COMPLETED,2025-01-06,2025-01-06 14:39:00
1286,41,HaiPhong,2707044.0,SHIPPING,2025-10-02,2025-10-02 07:54:00
151,118,DaNang,9563454.0,CANCELLED,2025-02-03,2025-02-03 14:09:00
2979,76,HaiPhong,0,PENDING,2025-09-08,2025-09-08 12:40:00
200,36,HaiPhong,8851969.0,PENDING,2025-05-13,2025-05-13 17:56:00
2784,108,CanTho,13211416.0,PENDING,2025-04-06,2025-04-06 00:54:00
992,139,CanTho,11106483.0,COMPLETED,2025-10-28,2025-10-30 04:33:00
2950,42,CanTho,14146459.0,COMPLETED,2025-06-13,2025-06-13 02:39:00
1702,170,HaiPhong,15624245.0,PENDING,2025-01-20,2025-01-20 08:28:00
118,43,HaiPhong,12151946.0,COMPLETED,2025-09-16,2025-09-16 21:59:00
333,153,DaNang,14690744.0,CANCELLED,2025-06-08,2025-06-08 09:47:00
1984,169,DaNang,19953718.0,PENDING,2025-01-20,2025-01-22 06:24:00
1390,176,DaNang,11037617.0,COMPLETED,2025-10-20,2025-10-20 16:38:00
1002,165,HaiPhong,1203040.0,COMPLETED,2025-03-15,2025-03-15 02:13:00
627,7,CanTho,754259.0,SHIPPING,2025-09-12,2025-09-12 19:30:00
2607,91,HoChiMinh,3632541.0,COMPLETED,2025-08-10,2025-08-10 06:08:00
2723,54,HoChiMinh,8519305.0,Completed,2025-08-12,2025-08-12 07:53:00
764,74,DaNang,12371004.0,SHIPPING,2025-04-21,2025-04-21 16:37:00
267,181,HaiPhong,10527108.0,CANCELLED,2025-09-11,2025-09-11 20:30:00
1004,112,HaiPhong,8439321.0,PENDING,2025-09-25,2025-09-25 11:40:00
1417,173,NgheAn,13904884.0,COMPLETED,2025-02-19,2025-02-21 16:43:00
1507,37,HaNoi,,PENDING,2025-01-15,2025-01-15 07:51:00
626,165,DaNang,14055427.0,PENDING,2025-05-01,2025-05-01 15:43:00
1250,36,HaNoi,12805339.0,SHIPPING,2025-03-01,2025-03-01 18:17:00
240,144,CanTho,18058073.0,PENDING,2025-01-19,2025-01-19 05:41:00
798,128,NgheAn,6881108.0,SHIPPING,2025-10-26,2025-10-26 19:55:00
2282,36,NgheAn,15287119.0,SHIPPING,2025-03-19,2025-03-19 22:40:00
1176,27,CanTho,3728793.0,COMPLETED,2025-03-04,2025-03-04 20:47:00
987,124,HaNoi,12469553.0,PENDING,2025-05-20,2025-05-20 07:31:00
1990,68,HaiPhong,2484417.0,PENDING,2025-07-26,2025-07-26 16:49:00
1654,159,NgheAn,4294189.0,SHIPPING,2025-03-31,2025-03-31 21:22:00
202,152,CanTho,17780315.0,COMPLETED,2025-07-09,2025-07-09 00:34:00
2715,180,HaNoi,1247530.0,CANCELLED,2025-04-30,2025-04-30 21:05:00
1067,164,NgheAn,13875712.0,SHIPPING,2025-10-03,2025-10-03 17:36:00
2442,66,DaNang,8587886.0,PENDING,2025-07-11,2025-07-11 10:19:00
868,25,HaNoi,2754804.0,SHIPPING,2025-10-10,2025-10-10 02:05:00
578,41,HaNoi,7473654.0,SHIPPING,2025-05-16,2025-05-16 02:12:00
1473,136,HaNoi,12252208.0,PENDING,2025-10-01,2025-10-01 03:20:00
1089,41,HaiPhong,11197405.0,COMPLETED,2025-07-19,2025-07-19 10:37:00
2572,169,NgheAn,10268288.0,SHIPPING,2025-07-15,2025-07-15 06:28:00
739,122,NgheAn,12588594.0,CANCELLED,2025-05-18,2025-05-18 21:41:00
1828,1,HoChiMinh,1796226.0,CANCELLED,2025-13-40,2025-06-12 07:46:00
28,62,NgheAn,1530932.0,Pending,2025-01-29,2025-01-29 10:25:00
1487,70,HoChiMinh,4203068.0,PENDING,2025-04-26,2025-04-26 02:50:00
1687,101,CanTho,5898046.0,PENDING,2025-08-17,2025-08-17 04:22:00
1560,67,CanTho,63284.0,COMPLETED,2025-08-29,2025-08-29 21:30:00
1993,179,HaiPhong,512784.0,SHIPPING,2025-01-20,2025-01-20 23:53:00
403,51,NgheAn,8766089.0,COMPLETED,2025-04-27,2025-04-27 02:32:00
896,136,NgheAn,6303027.0,CANCELLED,2025-01-09,2025-01-09 04:18:00
1851,88,NgheAn,15040258.0,CANCELLED,2025-01-17,2025-01-17 04:14:00
882,536,HoChiMinh,3708532.0,PENDING,2025-08-06,2025-08-06 10:14:00
771,52,CanTho,7977644.0,CANCELLED,,2025-06-09 13:51:00
1285,106,CanTho,8641611.0,COMPLETED,2025-06-13,2025-06-13 18:47:00
1106,80,DaNang,18287584.0,COMPLETED,2025-06-22,2025-06-22 07:24:00
2648,169,CanTho,18236849.0,COMPLETED,2025-09-21,2025-09-21 23:30:00
380,24,NgheAn,16294698.0,SHIPPING,2025-10-25,2025-10-25 00:21:00
1799,54,CanTho,11998131.0,CANCELLED,2025-02-02,2025-02-02 18:28:00
456,78,DaNang,19165884.0,COMPLETED,2025-04-25,2025-04-25 05:16:00
195,154,HaiPhong,2560491.0,CANCELLED,2025-09-16,2025-09-16 08:11:00
36,12,HoChiMinh,11436677.0,SHIPPING,2025-04-30,2025-04-30 11:09:00
1156,75,HaiPhong,6212482.0,PENDING,2025-10-16,2025-10-16 07:24:00
1896,74,CanTho,818711.0,SHIPPING,2025-08-23,2025-08-23 02:03:00
2017,35,HoChiMinh,12002073.0,PENDING,2025-03-19,2025-03-19 09:35:00
1615,20,HoChiMinh,11619945.0,SHIPPING,2025-02-26,2025-02-26 18:16:00
806,114,HoChiMinh,717369.0,SHIPPING,2025-02-24,2025-02-24 18:02:00
1543,58,NgheAn,18107733.0,COMPLETED,2025-07-11,2025-07-11 23:17:00
18,51,HaNoi,14419545.0,COMPLETED,2025-02-06,2025-02-06 00:11:00
2729,71,HoChiMinh,440303.0,CANCELLED,2025-01-12,2025-01-12 22:17:00
1148,2,CanTho,17421065.0,CANCELLED,2025-10-27,2025-10-27 08:23:00
2768,22,CanTho,14970359.0,COMPLETED,2025-02-03,2025-02-03 08:48:00
2984,38,HaNoi,10004199.0,COMPLETED,2025-09-17,2025-09-17 06:01:00
620,92,CanTho,8889674.0,PENDING,2025-10-03,2025-10-03 15:20:00
409,114,HaiPhong,349321.0,CANCELLED,2025-01-10,2025-01-10 15:42:00
535,89,CanTho,3382755.0,CANCELLED,2025-01-13,2025-01-13 23:40:00
1104,170,HoChiMinh,17579794.0,COMPLETED,2025-04-24,2025-04-24 13:13:00
164,111,CanTho,-23419,CANCELLED,2025-05-07,2025-05-07 00:00:00
595,71,HaiPhong,17405420.0,CANCELLED,2025-03-16,2025-03-16 23:19:00
857,146,CanTho,14353940.0,SHIPPING,2025-07-05,2025-07-05 02:03:00
670,419,DaNang,2931880.0,COMPLETED,2025-09-13,2025-09-13 03:11:00
2314,125,HaiPhong,13292055.0,COMPLETED,2025-13-40,2025-02-22 15:32:00
2305,9,DaNang,15408988.0,CANCELLED,2025-10-22,2025-10-22 02:41:00
1864,64,HoChiMinh,18689988.0,CANCELLED,2025-09-24,2025-09-24 20:54:00
1739,152,NgheAn,11413898.0,CANCELLED,2025-05-27,2025-05-27 17:14:00
2182,97,HaNoi,18656091.0,PENDING,2025-07-29,2025-07-29 10:25:00
2419,137,DaNang,1973536.0,CANCELLED,2025-01-14,2025-01-14 02:32:00
1662,64,DaNang,14612049.0,SHIPPING,2025-09-20,2025-09-20 11:08:00
2536,192,DaNang,14311443.0,COMPLETED,2025-07-21,2025-07-22 02:43:00
297,164,HaiPhong,17408770.0,CANCELLED,2025-07-23,2025-07-23 15:30:00
2782,193,HaNoi,6369223.0,PENDING,2025-09-28,2025-09-28 00:17:00
2765,159,HoChiMinh,6099261.0,Cancelled,2025-04-12,2025-04-12 22:03:00
275,30,HoChiMinh,16444647.0,SHIPPING,2025-07-11,2025-07-11 07:10:00
2695,23,HaiPhong,5991668.0,SHIPPING,2025-03-12,2025-03-12 01:51:00
2308,113,CanTho,11782069.0,CANCELLED,2025-03-09,2025-03-09 00:02:00
553,107,DaNang,17659376.0,SHIPPING,2025-01-15,2025-01-15 23:44:00
444,189,HaiPhong,16815951.0,PENDING,2025-08-20,2025-08-20 17:27:00
2379,10,HoChiMinh,6434290.0,Cancelled,2025-03-19,2025-03-19 08:16:00
2976,182,HoChiMinh,19644013.0,CANCELLED,2025-03-02,2025-03-02 09:26:00
1829,25,DaNang,12421715.0,COMPLETED,2025-06-15,2025-06-15 10:57:00
1946,76,HaiPhong,7972361.0,CANCELLED,2025-08-14,2025-08-14 12:52:00
2773,110,NgheAn,4376965.0,CANCELLED,2025-13-40,2025-10-14 06:58:00
2366,69,NgheAn,7863426.0,COMPLETED,2025-08-07,2025-08-07 04:49:00
2894,121,HoChiMinh,18928074.0,PENDING,2025-03-27,2025-03-27 13:59:00
1253,26,DaNang,,CANCELLED,2025-09-08,2025-09-08 02:58:00
2334,177,HoChiMinh,3730331.0,Completed,2025-01-29,2025-01-29 02:30:00
1299,106,HaNoi,11015174.0,Shipping,2025-04-08,2025-04-08 12:37:00
1222,62,DaNang,6047391.0,COMPLETED,2025-10-03,2025-10-03 15:41:00
2003,86,CanTho,5362424.0,PENDING,2025-08-08,2025-08-08 14:48:00
2555,127,HaNoi,19539136.0,COMPLETED,2025-05-31,2025-05-31 01:46:00
232,90,DaNang,7501885.0,SHIPPING,2025-10-26,2025-10-26 13:18:00
2200,166,DaNang,1843208.0,PENDING,2025-10-14,2025-10-14 10:08:00
1449,123,HoChiMinh,13258805.0,PENDING,2025-10-23,2025-10-23 17:28:00
723,88,CanTho,6125624.0,completed,2025-09-10,2025-09-10 14:01:00
286,55,NgheAn,6099929.0,COMPLETED,2025-04-13,2025-04-13 19:26:00
2351,80,DaNang,15253206.0,SHIPPING,2025-07-04,2025-07-04 12:53:00
2007,64,NgheAn,2959459.0,COMPLETED,2025-08-27,2025-08-27 21:39:00
2647,194,HaiPhong,12216450.0,COMPLETED,2025-07-24,2025-07-24 00:11:00
2116,123,HaNoi,8779549.0,COMPLETED,2025-03-06,2025-03-06 20:03:00
1466,167,HaNoi,15877625.0,PENDING,2025-03-03,2025-03-03 23:38:00
2404,11,HaiPhong,1371425.0,SHIPPING,2025-08-09,2025-08-09 03:05:00
2300,23,CanTho,2511979.0,PENDING,2025-05-13,2025-05-13 05:10:00
1899,81,HaiPhong,393377.0,COMPLETED,2025-03-04,2025-03-04 06:53:00
2847,113,HaiPhong,10091866.0,CANCELLED,2025-02-14,2025-02-14 12:33:00
665,165,HoChiMinh,10555842.0,PENDING,2025-05-13,2025-05-13 11:10:00
1053,564,NgheAn,14465039.0,PENDING,2025-03-31,2025-03-31 05:41:00
2870,141,HaiPhong,3758621.0,CANCELLED,2025-02-07,2025-02-07 04:36:00
2973,117,DaNang,8954140.0,COMPLETED,2025-05-05,2025-05-05 16:52:00
1167,28,DaNang,18851529.0,SHIPPING,2025-05-07,2025-05-07 21:04:00
1583,82,HaNoi,15347614.0,PENDING,2025-01-09,2025-01-09 01:28:00
1020,88,HaiPhong,7291718.0,COMPLETED,2025-10-02,2025-10-03 09:31:00
1876,183,HaiPhong,14797806.0,PENDING,2025-10-02,2025-10-02 08:20:00
1062,129,CanTho,8969627.0,SHIPPING,2025-01-04,2025-01-04 03:55:00
1422,23,DaNang,19887792.0,SHIPPING,2025-02-26,2025-02-26 12:17:00
976,1,NgheAn,17193055.0,SHIPPING,2025-10-11,2025-10-13 08:34:00
2383,40,DaNang,11504364.0,CANCELLED,2025-10-26,2025-10-26 18:50:00
1888,27,CanTho,6523470.0,SHIPPING,2025-04-09,2025-04-09 19:52:00
831,44,HoChiMinh,4407846.0,PENDING,2025-05-14,2025-05-14 22:57:00
532,3,HaNoi,7970851.0,COMPLETED,2025-02-02,2025-02-02 03:18:00
2721,187,NgheAn,9589816.0,PENDING,2025-07-11,2025-07-11 05:31:00
2489,104,CanTho,19252780.0,SHIPPING,2025-02-18,2025-02-18 03:50:00
497,17,HaNoi,16471201.0,PENDING,2025-04-08,2025-04-08 18:07:00
984,190,DaNang,4175338.0,COMPLETED,,2025-09-08 20:56:00
1050,165,NgheAn,6932771.0,CANCELLED,2025-05-14,2025-05-14 22:54:00
2711,127,DaNang,3245718.0,COMPLETED,2025-01-16,2025-01-16 15:47:00
2543,83,NgheAn,15846134.0,cancelled,2025-01-25,2025-01-25 02:51:00
2646,150,NgheAn,17337532.0,PENDING,2025-04-19,2025-04-19 23:33:00
625,103,NgheAn,2974258.0,COMPLETED,2025-13-40,2025-05-29 20:45:00
1650,126,NgheAn,8101503.0,COMPLETED,2025-07-02,2025-07-02 12:41:00
2792,116,NgheAn,8343628.0,COMPLETED,2025-06-16,2025-06-16 21:16:00
956,96,NgheAn,-329626,COMPLETED,2025-10-10,2025-10-10 01:04:00
63,178,DaNang,6217741.0,PENDING,2025-04-30,2025-04-30 00:28:00
1372,656,CanTho,18442967.0,COMPLETED,2025-04-24,2025-04-24 09:29:00
951,152,HaiPhong,6686018.0,CANCELLED,2025-04-09,2025-04-09 15:39:00
1751,89,CanTho,7178501.0,CANCELLED,2025-05-31,2025-05-31 00:45:00
1216,181,HoChiMinh,55681.0,SHIPPING,2025-01-21,2025-01-21 06:07:00
2164,89,HaiPhong,4958656.0,COMPLETED,2025-10-08,2025-10-08 01:04:00
914,50,HaiPhong,447574.0,SHIPPING,2025-04-24,2025-04-24 07:22:00
1964,30,HaiPhong,17353816.0,CANCELLED,2025-09-20,2025-09-20 16:28:00
2085,171,DaNang,13234124.0,SHIPPING,2025-02-27,2025-02-27 03:59:00
2417,119,CanTho,12026765.0,COMPLETED,2025-07-13,2025-07-13 13:25:00
2867,170,CanTho,9151872.0,CANCELLED,2025-03-24,2025-03-24 01:03:00
2475,192,HaNoi,11622434.0,COMPLETED,2025-06-21,2025-06-21 02:46:00
1813,165,HaiPhong,5607157.0,PENDING,2025-09-27,2025-09-27 20:37:00
2925,157,CanTho,15708744.0,CANCELLED,2025-09-18,2025-09-18 09:30:00
321,55,NgheAn,6386233.0,CANCELLED,2025-05-17,2025-05-17 03:53:00
1520,172,HaiPhong,4977444.0,COMPLETED,2025-07-15,2025-07-16 19:51:00
2977,83,HoChiMinh,15342211.0,PENDING,2025-09-07,2025-09-07 13:52:00
1134,179,CanTho,13687728.0,CANCELLED,2025-06-06,2025-06-06 04:55:00
2296,95,NgheAn,0,COMPLETED,2025-06-15,2025-06-15 07:58:00
412,149,HaNoi,14330723.0,SHIPPING,,2025-05-02 14:32:00
1084,117,HaNoi,9565105.0,CANCELLED,2025-06-28,2025-06-28 10:11:00
1790,142,NgheAn,11054160.0,SHIPPING,2025-03-26,2025-03-26 05:45:00
1823,149,CanTho,1592917.0,SHIPPING,2025-13-40,2025-04-09 23:47:00
558,1,HaiPhong,6679133.0,PENDING,2025-02-13,2025-02-13 23:34:00
2387,10,DaNang,18838928.0,CANCELLED,2025-03-31,2025-03-31 21:48:00
142,125,NgheAn,13228213.0,SHIPPING,2025-09-21,2025-09-21 00:57:00
1966,79,NgheAn,6321199.0,SHIPPING,2025-08-16,2025-08-16 13:28:00
1008,71,HaiPhong,12842911.0,SHIPPING,2025-04-06,2025-04-06 12:31:00
602,192,HoChiMinh,2854330.0,CANCELLED,2025-02-04,2025-02-04 09:17:00
1119,89,NgheAn,10531742.0,PENDING,2025-06-20,2025-06-20 09:40:00
887,15,DaNang,19474078.0,SHIPPING,2025-10-08,2025-10-08 11:51:00
2423,33,DaNang,7763603.0,CANCELLED,2025-05-19,2025-05-19 09:57:00
1292,5,CanTho,11573621.0,SHIPPING,31/02/2025,2025-07-28 04:01:00
1810,36,DaNang,16661243.0,COMPLETED,2025-07-27,2025-07-27 20:06:00
1891,12,HaiPhong,10339767.0,PENDING,2025-03-03,2025-03-03 19:05:00
833,49,HaNoi,3145175.0,SHIPPING,2025-05-20,2025-05-20 02:51:00
1564,52,NgheAn,10111438.0,SHIPPING,2025-08-15,2025-08-15 09:55:00
1427,80,DaNang,19060080.0,CANCELLED,2025-07-26,2025-07-26 01:29:00
1113,151,HaNoi,1705090.0,SHIPPING,2025-03-14,2025-03-14 02:47:00
1117,94,HoChiMinh,17806070.0,COMPLETED,31/02/2025,2025-08-11 23:54:00
2434,74,HoChiMinh,8778139.0,Cancelled,2025-01-30,2025-01-30 07:20:00
1552,110,NgheAn,14427468.0,CANCELLED,2025-01-17,2025-01-17 00:02:00
2774,108,DaNang,10300191.0,COMPLETED,2025-10-10,2025-10-10 19:52:00
2741,110,NgheAn,18237191.0,PENDING,2025-08-21,2025-08-21 08:59:00
1700,61,HaiPhong,14097016.0,CANCELLED,2025-07-05,2025-07-05 21:07:00
883,79,HaNoi,6412591.0,COMPLETED,2025-06-17,2025-06-17 19:11:00
2837,29,CanTho,18090016.0,PENDING,2025-09-21,2025-09-21 07:53:00
2690,108,NgheAn,,CANCELLED,2025-07-23,2025-07-23 22:21:00
1088,200,NgheAn,10109458.0,PENDING,2025-09-13,2025-09-13 18:26:00
1897,137,DaNang,19884436.0,SHIPPING,2025-05-30,2025-05-30 14:06:00
251,128,HoChiMinh,12421706.0,CANCELLED,2025-06-11,2025-06-11 10:07:00
944,2,HaNoi,14311463.0,CANCELLED,2025-07-12,2025-07-12 19:31:00
2052,2,HaNoi,14336504.0,PENDING,2025-03-25,2025-03-25 10:10:00
311,192,HoChiMinh,8515558.0,CANCELLED,2025-05-13,2025-05-13 22:05:00
2021,145,HaiPhong,16118098.0,SHIPPING,2025-01-25,2025-01-25 08:16:00
566,18,CanTho,18819988.0,SHIPPING,2025-06-25,2025-06-25 17:23:00
598,106,HaiPhong,2874448.0,CANCELLED,2025-13-40,2025-07-17 17:15:00
1887,162,HaiPhong,13566830.0,CANCELLED,2025-02-03,2025-02-03 14:47:00
1525,188,HoChiMinh,4968471.0,Completed,2025-05-14,2025-05-14 01:22:00
2610,159,NgheAn,14010169.0,CANCELLED,2025-08-18,2025-08-18 12:44:00
571,103,HaNoi,18254132.0,SHIPPING,2025-03-23,2025-03-23 19:26:00
1411,40,NgheAn,11146408.0,CANCELLED,2025-09-20,2025-09-20 10:44:00
2778,45,CanTho,10350773.0,PENDING,2025-02-17,2025-02-17 10:24:00
560,114,HaiPhong,5321737.0,CANCELLED,2025-02-24,2025-02-24 10:09:00
2291,90,HoChiMinh,17879448.0,CANCELLED,2025-06-18,2025-06-18 02:44:00
2797,27,HaiPhong,10644253.0,CANCELLED,2025-04-29,2025-04-29 21:00:00
2743,19,HaiPhong,1830397.0,CANCELLED,2025-06-17,2025-06-17 22:47:00
1484,36,HaiPhong,18043562.0,COMPLETED,2025-04-03,2025-04-03 08:17:00
1633,192,HaiPhong,18744258.0,PENDING,2025-09-20,2025-09-20 21:20:00
1916,134,HoChiMinh,19081840.0,PENDING,2025-10-11,2025-10-11 13:22:00
2823,94,DaNang,14326598.0,CANCELLED,2025-05-03,2025-05-03 17:58:00
2034,15,HaiPhong,3703370.0,PENDING,2025-01-15,2025-01-15 05:11:00
1331,190,DaNang,16723495.0,SHIPPING,2025-07-15,2025-07-15 14:14:00
2049,38,CanTho,11829645.0,SHIPPING,2025-08-05,2025-08-05 06:26:00
2757,197,CanTho,3487446.0,SHIPPING,2025-13-40,2025-01-12 17:32:00
1335,95,CanTho,18963501.0,SHIPPING,2025-06-14,2025-06-14 07:57:00
638,88,HaNoi,2619946.0,CANCELLED,2025-06-01,2025-06-01 00:33:00
678,28,HaNoi,5603176.0,CANCELLED,2025-01-20,2025-01-20 08:20:00
147,108,HaNoi,6692233.0,SHIPPING,2025-08-19,2025-08-19 22:40:00
1783,51,HoChiMinh,5356957.0,SHIPPING,2025-02-22,2025-02-22 07:04:00
68,52,HoChiMinh,8970019.0,COMPLETED,2025-04-03,2025-04-03 09:32:00
1535,134,NgheAn,11540054.0,PENDING,2025-01-01,2025-01-01 23:40:00
1539,18,HoChiMinh,,CANCELLED,2025-09-17,2025-09-17 16:49:00
1164,134,NgheAn,19222467.0,CANCELLED,2025-05-07,2025-05-07 00:38:00
1923,169,DaNang,4766630.0,PENDING,2025-06-12,2025-06-12 23:54:00
170,131,HaNoi,13198479.0,SHIPPING,2025-03-14,2025-03-14 19:13:00
2822,139,HoChiMinh,6576191.0,COMPLETED,2025-13-40,2025-09-30 05:03:00
900,10,HoChiMinh,2238482.0,PENDING,2025-06-06,2025-06-06 04:19:00
1704,11,CanTho,11376393.0,CANCELLED,2025-02-28,2025-02-28 09:13:00
1408,63,HoChiMinh,7873966.0,SHIPPING,2025-09-01,2025-09-01 05:43:00
1997,146,HaiPhong,13974873.0,SHIPPING,2025-02-25,2025-02-25 08:33:00
601,70,HoChiMinh,16431895.0,CANCELLED,2025-06-01,2025-06-01 07:31:00
2559,99,DaNang,75057.0,CANCELLED,2025-03-24,2025-03-24 18:23:00
1526,12,HaiPhong,3206653.0,Pending,2025-06-11,2025-06-11 09:36:00
2394,173,NgheAn,-183779,CANCELLED,2025-02-18,2025-02-18 16:33:00
1279,98,HaiPhong,9501325.0,SHIPPING,2025-05-21,2025-05-21 04:08:00
1302,129,HaiPhong,4059036.0,Cancelled,2025-02-17,2025-02-17 01:24:00
2279,30,HoChiMinh,-325665,PENDING,2025-03-28,2025-03-28 05:33:00
1953,339,CanTho,2507334.0,PENDING,2025-05-01,2025-05-01 18:06:00
1232,9,CanTho,8364047.0,PENDING,2025-04-06,2025-04-06 19:47:00
1330,48,CanTho,6793886.0,COMPLETED,2025-04-07,2025-04-07 11:54:00
1689,114,HaNoi,11687965.0,SHIPPING,2025-05-12,2025-05-12 22:35:00
894,188,DaNang,-393004,CANCELLED,2025-07-26,2025-07-26 19:02:00
1862,140,HaNoi,515798.0,COMPLETED,2025-10-21,2025-10-21 00:07:00
1980,67,CanTho,1309724.0,Shipping,2025-06-16,2025-06-16 21:00:00
2454,50,HoChiMinh,1476779.0,CANCELLED,2025-03-19,2025-03-19 10:51:00
1538,50,HaiPhong,12783416.0,SHIPPING,2025-10-28,2025-10-28 21:32:00
2015,100,CanTho,-249540,CANCELLED,2025-01-06,2025-01-06 19:28:00
2118,196,HaiPhong,1146544.0,PENDING,2025-08-05,2025-08-05 14:42:00
1746,7,HoChiMinh,16982419.0,SHIPPING,2025-04-28,2025-04-28 16:36:00
220,179,HaiPhong,19385776.0,COMPLETED,2025-03-31,2025-03-31 18:17:00
707,9,CanTho,176921.0,CANCELLED,2025-09-21,2025-09-21 10:12:00
2443,153,CanTho,2159687.0,COMPLETED,2025-05-30,2025-05-30 03:18:00
614,57,HaNoi,9272821.0,SHIPPING,,2025-07-25 02:14:00
1245,136,DaNang,1342405.0,PENDING,2025-10-16,2025-10-16 03:47:00
1005,69,HaNoi,7443645.0,CANCELLED,2025-01-05,2025-01-05 03:42:00
2968,48,CanTho,1650000.0,SHIPPING,2025-05-05,2025-05-05 23:47:00
